client_id,nom_client,adresse_client,facture_id,date_facture,produit_id,nom_produit,quantité,prix_unitaire
75417,Taylor Hamilton,"97269 Brian Mission, Henryside, MS 53638",51390,2024-09-06,75590,fill condition,4,803.04
75417,Taylor Hamilton,"97269 Brian Mission, Henryside, MS 53638",51390,2024-09-06,39680,wait phone,1,390.08
75417,Taylor Hamilton,"97269 Brian Mission, Henryside, MS 53638",51390,2024-09-06,66829,indicate glass,5,655.22
13564,Kirsten Romero,"081 Sherman Island Suite 689, East Williamland, LA 15376",79301,2024-03-19,13433,positive after,4,154.64
13564,Kirsten Romero,"081 Sherman Island Suite 689, East Williamland, LA 15376",79301,2024-03-19,78574,pretty little,2,275.46
13564,Kirsten Romero,"081 Sherman Island Suite 689, East Williamland, LA 15376",59922,2024-03-25,27975,make site,5,254.19
47333,Christopher Manning,"68584 Cooper Shoals, Port Tracy, IL 18702",25889,2023-12-05,39680,wait phone,3,390.08
47333,Christopher Manning,"68584 Cooper Shoals, Port Tracy, IL 18702",44596,2024-09-25,85138,same impact,1,638.88
75435,Jeff Collins,"1259 Hancock Groves Suite 532, Hansenborough, AS 29334",45219,2024-08-06,93476,subject court,4,378.85
75435,Jeff Collins,"1259 Hancock Groves Suite 532, Hansenborough, AS 29334",45219,2024-08-06,99677,game test,1,780.7
75435,Jeff Collins,"1259 Hancock Groves Suite 532, Hansenborough, AS 29334",45219,2024-08-06,64717,together system,2,136.24
75435,Jeff Collins,"1259 Hancock Groves Suite 532, Hansenborough, AS 29334",52403,2024-04-03,87329,worker organization,5,990.26
75435,Jeff Collins,"1259 Hancock Groves Suite 532, Hansenborough, AS 29334",52403,2024-04-03,23504,may somebody,3,223.91
75435,Jeff Collins,"1259 Hancock Groves Suite 532, Hansenborough, AS 29334",4211,2023-11-11,75590,fill condition,2,803.04
75435,Jeff Collins,"1259 Hancock Groves Suite 532, Hansenborough, AS 29334",65683,2024-03-18,66984,car data,3,115.17
75435,Jeff Collins,"1259 Hancock Groves Suite 532, Hansenborough, AS 29334",65683,2024-03-18,14861,social ahead,1,118.94
75435,Jeff Collins,"1259 Hancock Groves Suite 532, Hansenborough, AS 29334",65683,2024-03-18,91241,Republican police,5,442.29
91995,Patricia Russell,"USNS Campbell, FPO AP 69376",29745,2024-09-30,99467,entire clear,4,168.62
91995,Patricia Russell,"USNS Campbell, FPO AP 69376",29745,2024-09-30,37534,dark few,4,290.77
91995,Patricia Russell,"USNS Campbell, FPO AP 69376",83970,2024-03-03,37534,dark few,4,290.77
91995,Patricia Russell,"USNS Campbell, FPO AP 69376",11680,2024-05-02,29940,cause here,5,967.4
68365,Brooke Torres,"72810 Kaitlyn Fort Apt. 453, Christineport, TN 99030",91715,2024-07-19,38257,few trade,5,712.15
68365,Brooke Torres,"72810 Kaitlyn Fort Apt. 453, Christineport, TN 99030",91715,2024-07-19,66829,indicate glass,3,655.22
68365,Brooke Torres,"72810 Kaitlyn Fort Apt. 453, Christineport, TN 99030",60496,2024-09-11,89010,state since,3,773.88
68365,Brooke Torres,"72810 Kaitlyn Fort Apt. 453, Christineport, TN 99030",60496,2024-09-11,59794,economic power,5,146.78
68365,Brooke Torres,"72810 Kaitlyn Fort Apt. 453, Christineport, TN 99030",60496,2024-09-11,37534,dark few,1,290.77
31143,Tyler Mcneil,"5133 Matthews Meadows, Leebury, NC 41143",7908,2024-04-20,13433,positive after,4,154.64
31143,Tyler Mcneil,"5133 Matthews Meadows, Leebury, NC 41143",23561,2024-08-27,57048,central finish,1,349.0
31143,Tyler Mcneil,"5133 Matthews Meadows, Leebury, NC 41143",84096,2023-10-26,89010,state since,3,773.88
31143,Tyler Mcneil,"5133 Matthews Meadows, Leebury, NC 41143",84096,2023-10-26,89010,state since,3,773.88
31143,Tyler Mcneil,"5133 Matthews Meadows, Leebury, NC 41143",25469,2024-08-14,68778,rule deal,1,111.08
31143,Tyler Mcneil,"5133 Matthews Meadows, Leebury, NC 41143",25469,2024-08-14,1025,against return,3,307.44
31143,Tyler Mcneil,"5133 Matthews Meadows, Leebury, NC 41143",25469,2024-08-14,3588,collection child,2,52.62
31143,Tyler Mcneil,"5133 Matthews Meadows, Leebury, NC 41143",52865,2024-05-09,49358,west build,1,812.37
96429,Jason Wise,"608 Jones Mountains Apt. 811, Port Maurice, KY 92158",8852,2024-09-19,44214,himself world,3,597.5
96429,Jason Wise,"608 Jones Mountains Apt. 811, Port Maurice, KY 92158",77053,2024-01-01,89010,state since,2,773.88
96429,Jason Wise,"608 Jones Mountains Apt. 811, Port Maurice, KY 92158",5568,2024-04-13,7628,call thought,1,671.06
96429,Jason Wise,"608 Jones Mountains Apt. 811, Port Maurice, KY 92158",5568,2024-04-13,27041,popular figure,3,483.9
96429,Jason Wise,"608 Jones Mountains Apt. 811, Port Maurice, KY 92158",89465,2023-10-31,78574,pretty little,1,275.46
96429,Jason Wise,"608 Jones Mountains Apt. 811, Port Maurice, KY 92158",59458,2023-11-19,66984,car data,4,115.17
96429,Jason Wise,"608 Jones Mountains Apt. 811, Port Maurice, KY 92158",59458,2023-11-19,99467,entire clear,5,168.62
96429,Jason Wise,"608 Jones Mountains Apt. 811, Port Maurice, KY 92158",59458,2023-11-19,66986,stay away,4,171.66
59870,Taylor Velasquez,"07837 Daniel Square, Carrmouth, KS 26305",23088,2024-02-15,2649,themselves person,5,382.08
60443,Casey Poole,"15889 Stanley Island Apt. 299, Wilsonburgh, NJ 92740",1347,2024-09-21,13189,store daughter,1,150.25
60443,Casey Poole,"15889 Stanley Island Apt. 299, Wilsonburgh, NJ 92740",1347,2024-09-21,53539,radio develop,5,458.26
60443,Casey Poole,"15889 Stanley Island Apt. 299, Wilsonburgh, NJ 92740",35019,2024-06-02,2649,themselves person,3,382.08
60443,Casey Poole,"15889 Stanley Island Apt. 299, Wilsonburgh, NJ 92740",35019,2024-06-02,44214,himself world,3,597.5
60443,Casey Poole,"15889 Stanley Island Apt. 299, Wilsonburgh, NJ 92740",91478,2024-09-07,99467,entire clear,1,168.62
53775,Krystal Mack,"591 Daniel Ford, Parkermouth, RI 08971",45214,2024-06-28,66986,stay away,2,171.66
53775,Krystal Mack,"591 Daniel Ford, Parkermouth, RI 08971",45214,2024-06-28,27975,make site,2,254.19
53775,Krystal Mack,"591 Daniel Ford, Parkermouth, RI 08971",45214,2024-06-28,60947,front letter,3,793.46
53775,Krystal Mack,"591 Daniel Ford, Parkermouth, RI 08971",97560,2023-12-29,27041,popular figure,5,483.9
53775,Krystal Mack,"591 Daniel Ford, Parkermouth, RI 08971",43714,2024-03-30,99467,entire clear,5,168.62
70299,Lisa Long,"04090 Tran Falls, North Seanton, NJ 92594",94502,2024-06-01,39680,wait phone,5,390.08
70299,Lisa Long,"04090 Tran Falls, North Seanton, NJ 92594",94502,2024-06-01,34209,new family,2,339.87
70299,Lisa Long,"04090 Tran Falls, North Seanton, NJ 92594",94502,2024-06-01,25217,case full,5,221.27
53646,Mark Davis,"1963 Chan Islands Suite 858, East Emilyland, CO 49920",24245,2024-04-29,27041,popular figure,5,483.9
53646,Mark Davis,"1963 Chan Islands Suite 858, East Emilyland, CO 49920",24245,2024-04-29,83277,west western,2,882.67
53646,Mark Davis,"1963 Chan Islands Suite 858, East Emilyland, CO 49920",24245,2024-04-29,29397,level visit,3,346.42
79134,Timothy Rosales,"051 Veronica Fields, Richardview, TX 28436",3146,2024-07-11,30630,share particularly,4,646.96
79134,Timothy Rosales,"051 Veronica Fields, Richardview, TX 28436",3146,2024-07-11,68778,rule deal,3,111.08
79134,Timothy Rosales,"051 Veronica Fields, Richardview, TX 28436",3146,2024-07-11,88584,law within,2,851.28
79134,Timothy Rosales,"051 Veronica Fields, Richardview, TX 28436",86184,2024-01-28,46813,avoid loss,3,58.75
79134,Timothy Rosales,"051 Veronica Fields, Richardview, TX 28436",86184,2024-01-28,24491,friend senior,2,785.53
50719,John Rios,"618 Shaw Island Apt. 617, South Thomas, UT 78797",96495,2024-06-05,91241,Republican police,5,442.29
50719,John Rios,"618 Shaw Island Apt. 617, South Thomas, UT 78797",71199,2024-05-31,62762,amount seat,4,379.34
50719,John Rios,"618 Shaw Island Apt. 617, South Thomas, UT 78797",71199,2024-05-31,44518,build society,5,303.04
50719,John Rios,"618 Shaw Island Apt. 617, South Thomas, UT 78797",79423,2024-08-15,62170,choice compare,1,506.51
50719,John Rios,"618 Shaw Island Apt. 617, South Thomas, UT 78797",79423,2024-08-15,41078,break of,3,395.12
50719,John Rios,"618 Shaw Island Apt. 617, South Thomas, UT 78797",83513,2024-06-28,84927,team allow,5,332.14
50719,John Rios,"618 Shaw Island Apt. 617, South Thomas, UT 78797",83513,2024-06-28,60947,front letter,3,793.46
50719,John Rios,"618 Shaw Island Apt. 617, South Thomas, UT 78797",83513,2024-06-28,285,provide friend,5,162.6
50719,John Rios,"618 Shaw Island Apt. 617, South Thomas, UT 78797",65953,2024-02-10,13189,store daughter,5,150.25
20257,Gregory Bradley,"41703 Jones Station, South William, VA 72282",47324,2024-06-20,98054,if top,4,973.01
20257,Gregory Bradley,"41703 Jones Station, South William, VA 72282",47324,2024-06-20,24491,friend senior,3,785.53
20257,Gregory Bradley,"41703 Jones Station, South William, VA 72282",88803,2023-11-15,44518,build society,2,303.04
20257,Gregory Bradley,"41703 Jones Station, South William, VA 72282",84474,2024-01-10,44518,build society,3,303.04
20257,Gregory Bradley,"41703 Jones Station, South William, VA 72282",84474,2024-01-10,88584,law within,4,851.28
20257,Gregory Bradley,"41703 Jones Station, South William, VA 72282",21595,2023-10-22,23419,represent which,2,615.92
45672,Lance Morrison,"73384 Ronald Mount Suite 054, West Maria, WI 14320",84616,2024-07-07,70552,blood sister,2,901.46
45672,Lance Morrison,"73384 Ronald Mount Suite 054, West Maria, WI 14320",84616,2024-07-07,66829,indicate glass,3,655.22
45672,Lance Morrison,"73384 Ronald Mount Suite 054, West Maria, WI 14320",84616,2024-07-07,44214,himself world,3,597.5
45672,Lance Morrison,"73384 Ronald Mount Suite 054, West Maria, WI 14320",8894,2023-11-01,62170,choice compare,2,506.51
45672,Lance Morrison,"73384 Ronald Mount Suite 054, West Maria, WI 14320",8894,2023-11-01,67406,threat mission,1,181.57
45672,Lance Morrison,"73384 Ronald Mount Suite 054, West Maria, WI 14320",8894,2023-11-01,62335,man series,5,619.45
45672,Lance Morrison,"73384 Ronald Mount Suite 054, West Maria, WI 14320",43784,2024-08-01,60205,probably character,4,828.78
45672,Lance Morrison,"73384 Ronald Mount Suite 054, West Maria, WI 14320",43784,2024-08-01,70166,let candidate,4,337.72
85696,Renee Nguyen,"Unit 7300 Box 0530, DPO AP 84160",12048,2024-05-31,9991,each edge,5,185.47
4532,Theresa Kirby,"1304 Heather Pass, Derrickview, LA 92770",45663,2024-01-19,62170,choice compare,3,506.51
4532,Theresa Kirby,"1304 Heather Pass, Derrickview, LA 92770",58351,2023-12-28,98176,single similar,1,698.81
4532,Theresa Kirby,"1304 Heather Pass, Derrickview, LA 92770",58351,2023-12-28,52265,international watch,1,110.68
4532,Theresa Kirby,"1304 Heather Pass, Derrickview, LA 92770",42574,2023-11-20,75590,fill condition,2,803.04
4532,Theresa Kirby,"1304 Heather Pass, Derrickview, LA 92770",42574,2023-11-20,93476,subject court,3,378.85
4532,Theresa Kirby,"1304 Heather Pass, Derrickview, LA 92770",89205,2024-04-10,60205,probably character,3,828.78
74048,Sabrina Young,"625 Gallagher Loaf Suite 745, South Shane, OR 74564",44310,2024-05-30,23419,represent which,1,615.92
74048,Sabrina Young,"625 Gallagher Loaf Suite 745, South Shane, OR 74564",16536,2024-08-03,35618,now suddenly,1,725.87
74048,Sabrina Young,"625 Gallagher Loaf Suite 745, South Shane, OR 74564",16536,2024-08-03,23419,represent which,4,615.92
74048,Sabrina Young,"625 Gallagher Loaf Suite 745, South Shane, OR 74564",16536,2024-08-03,13433,positive after,1,154.64
74048,Sabrina Young,"625 Gallagher Loaf Suite 745, South Shane, OR 74564",90509,2024-05-02,34209,new family,4,339.87
74048,Sabrina Young,"625 Gallagher Loaf Suite 745, South Shane, OR 74564",51885,2024-07-14,7628,call thought,4,671.06
74048,Sabrina Young,"625 Gallagher Loaf Suite 745, South Shane, OR 74564",51885,2024-07-14,41078,break of,2,395.12
74048,Sabrina Young,"625 Gallagher Loaf Suite 745, South Shane, OR 74564",51885,2024-07-14,83277,west western,5,882.67
23222,Michelle Hernandez,"5630 Johnson Fall, Hillmouth, CO 43614",47736,2023-10-28,65859,however group,3,565.77
23222,Michelle Hernandez,"5630 Johnson Fall, Hillmouth, CO 43614",47736,2023-10-28,79139,administration success,4,378.98
23222,Michelle Hernandez,"5630 Johnson Fall, Hillmouth, CO 43614",20355,2024-01-15,44214,himself world,2,597.5
23222,Michelle Hernandez,"5630 Johnson Fall, Hillmouth, CO 43614",20355,2024-01-15,64717,together system,3,136.24
23222,Michelle Hernandez,"5630 Johnson Fall, Hillmouth, CO 43614",20355,2024-01-15,4361,follow it,4,328.54
23222,Michelle Hernandez,"5630 Johnson Fall, Hillmouth, CO 43614",64931,2024-07-23,22733,seat your,4,790.71
23222,Michelle Hernandez,"5630 Johnson Fall, Hillmouth, CO 43614",60233,2024-03-23,10729,hotel degree,3,800.46
87680,Victoria Hernandez,"3051 Chandler Grove, Greerland, OK 44963",12808,2024-04-15,39680,wait phone,1,390.08
54226,Patrick Underwood,"4921 Martinez Common, North Caitlinview, PR 66082",30381,2024-09-28,34209,new family,1,339.87
54226,Patrick Underwood,"4921 Martinez Common, North Caitlinview, PR 66082",30381,2024-09-28,87329,worker organization,4,990.26
54226,Patrick Underwood,"4921 Martinez Common, North Caitlinview, PR 66082",30381,2024-09-28,1025,against return,2,307.44
22862,Jared Shelton PhD,"241 Kelli Flat Suite 376, Hannahton, SC 73285",63537,2024-06-21,66829,indicate glass,5,655.22
22862,Jared Shelton PhD,"241 Kelli Flat Suite 376, Hannahton, SC 73285",63537,2024-06-21,83028,impact reach,5,880.32
22862,Jared Shelton PhD,"241 Kelli Flat Suite 376, Hannahton, SC 73285",63537,2024-06-21,58821,yard identify,4,399.75
22862,Jared Shelton PhD,"241 Kelli Flat Suite 376, Hannahton, SC 73285",54736,2024-09-11,68778,rule deal,2,111.08
22862,Jared Shelton PhD,"241 Kelli Flat Suite 376, Hannahton, SC 73285",54736,2024-09-11,2649,themselves person,5,382.08
22862,Jared Shelton PhD,"241 Kelli Flat Suite 376, Hannahton, SC 73285",54736,2024-09-11,70166,let candidate,1,337.72
22862,Jared Shelton PhD,"241 Kelli Flat Suite 376, Hannahton, SC 73285",56973,2024-01-17,77235,low nor,1,31.54
22862,Jared Shelton PhD,"241 Kelli Flat Suite 376, Hannahton, SC 73285",56973,2024-01-17,98176,single similar,5,698.81
22862,Jared Shelton PhD,"241 Kelli Flat Suite 376, Hannahton, SC 73285",26686,2024-07-06,25217,case full,5,221.27
22862,Jared Shelton PhD,"241 Kelli Flat Suite 376, Hannahton, SC 73285",26686,2024-07-06,62070,firm it,3,709.83
22862,Jared Shelton PhD,"241 Kelli Flat Suite 376, Hannahton, SC 73285",78922,2024-07-14,49358,west build,5,812.37
22862,Jared Shelton PhD,"241 Kelli Flat Suite 376, Hannahton, SC 73285",78922,2024-07-14,73670,government leg,3,838.01
55580,Vanessa Wilson,"Unit 5257 Box 9092, DPO AE 64370",35216,2024-07-26,30480,area world,3,919.25
55580,Vanessa Wilson,"Unit 5257 Box 9092, DPO AE 64370",35216,2024-07-26,44518,build society,2,303.04
55580,Vanessa Wilson,"Unit 5257 Box 9092, DPO AE 64370",35216,2024-07-26,58821,yard identify,2,399.75
55580,Vanessa Wilson,"Unit 5257 Box 9092, DPO AE 64370",38661,2024-02-15,7458,could tell,3,311.26
55580,Vanessa Wilson,"Unit 5257 Box 9092, DPO AE 64370",38661,2024-02-15,9991,each edge,5,185.47
55580,Vanessa Wilson,"Unit 5257 Box 9092, DPO AE 64370",38661,2024-02-15,91472,different state,2,513.47
31725,Sara Ellis,"1405 Copeland Shores Suite 272, New Kathystad, VI 47799",85469,2024-07-08,99467,entire clear,3,168.62
31725,Sara Ellis,"1405 Copeland Shores Suite 272, New Kathystad, VI 47799",85469,2024-07-08,35577,tough no,1,41.98
31725,Sara Ellis,"1405 Copeland Shores Suite 272, New Kathystad, VI 47799",85469,2024-07-08,39707,record give,4,271.2
31725,Sara Ellis,"1405 Copeland Shores Suite 272, New Kathystad, VI 47799",43332,2023-10-26,29397,level visit,2,346.42
31725,Sara Ellis,"1405 Copeland Shores Suite 272, New Kathystad, VI 47799",43332,2023-10-26,29940,cause here,4,967.4
31725,Sara Ellis,"1405 Copeland Shores Suite 272, New Kathystad, VI 47799",56437,2024-09-08,31737,pull idea,2,700.12
31725,Sara Ellis,"1405 Copeland Shores Suite 272, New Kathystad, VI 47799",49492,2023-11-12,89010,state since,4,773.88
31725,Sara Ellis,"1405 Copeland Shores Suite 272, New Kathystad, VI 47799",49492,2023-11-12,62070,firm it,3,709.83
31725,Sara Ellis,"1405 Copeland Shores Suite 272, New Kathystad, VI 47799",49492,2023-11-12,58821,yard identify,2,399.75
31725,Sara Ellis,"1405 Copeland Shores Suite 272, New Kathystad, VI 47799",76501,2024-01-02,99467,entire clear,1,168.62
31725,Sara Ellis,"1405 Copeland Shores Suite 272, New Kathystad, VI 47799",76501,2024-01-02,31737,pull idea,4,700.12
83239,Amanda Thomas,"USCGC Olson, FPO AE 21322",42530,2024-08-09,20230,maintain finish,4,37.39
83239,Amanda Thomas,"USCGC Olson, FPO AE 21322",40476,2023-11-09,68778,rule deal,4,111.08
83239,Amanda Thomas,"USCGC Olson, FPO AE 21322",40476,2023-11-09,37001,draw beyond,4,478.75
15237,Eric Skinner,"405 Melanie Mission, Mitchellberg, MD 15575",25696,2024-09-09,88584,law within,1,851.28
15237,Eric Skinner,"405 Melanie Mission, Mitchellberg, MD 15575",25696,2024-09-09,13189,store daughter,2,150.25
15237,Eric Skinner,"405 Melanie Mission, Mitchellberg, MD 15575",64307,2024-01-03,27975,make site,1,254.19
15237,Eric Skinner,"405 Melanie Mission, Mitchellberg, MD 15575",74258,2024-03-08,34209,new family,1,339.87
15237,Eric Skinner,"405 Melanie Mission, Mitchellberg, MD 15575",74258,2024-03-08,92810,citizen dream,1,876.79
15237,Eric Skinner,"405 Melanie Mission, Mitchellberg, MD 15575",74258,2024-03-08,91472,different state,2,513.47
15237,Eric Skinner,"405 Melanie Mission, Mitchellberg, MD 15575",31096,2023-11-19,59794,economic power,2,146.78
15237,Eric Skinner,"405 Melanie Mission, Mitchellberg, MD 15575",31096,2023-11-19,2649,themselves person,5,382.08
15237,Eric Skinner,"405 Melanie Mission, Mitchellberg, MD 15575",31096,2023-11-19,98176,single similar,2,698.81
47774,Rebecca Stewart,"2840 Contreras Loaf, Williamport, UT 31560",58341,2024-03-03,74698,activity both,4,912.19
47774,Rebecca Stewart,"2840 Contreras Loaf, Williamport, UT 31560",58341,2024-03-03,74698,activity both,4,912.19
47774,Rebecca Stewart,"2840 Contreras Loaf, Williamport, UT 31560",58341,2024-03-03,53539,radio develop,1,458.26
47774,Rebecca Stewart,"2840 Contreras Loaf, Williamport, UT 31560",41700,2024-04-26,2235,senior work,4,871.17
47774,Rebecca Stewart,"2840 Contreras Loaf, Williamport, UT 31560",2677,2024-01-06,46813,avoid loss,5,58.75
47774,Rebecca Stewart,"2840 Contreras Loaf, Williamport, UT 31560",57281,2024-02-28,62070,firm it,1,709.83
47774,Rebecca Stewart,"2840 Contreras Loaf, Williamport, UT 31560",57281,2024-02-28,4361,follow it,1,328.54
92484,Jennifer Mcmahon,"8655 Phillips Corner Suite 404, East Michaelville, KY 26943",61983,2024-10-15,89010,state since,1,773.88
92484,Jennifer Mcmahon,"8655 Phillips Corner Suite 404, East Michaelville, KY 26943",99698,2024-09-11,35740,fly catch,5,408.16
92484,Jennifer Mcmahon,"8655 Phillips Corner Suite 404, East Michaelville, KY 26943",99698,2024-09-11,1025,against return,3,307.44
15767,Shawn Moreno,"5771 Ashley Brook Apt. 127, Hollandstad, LA 59498",26157,2023-11-23,44518,build society,3,303.04
15767,Shawn Moreno,"5771 Ashley Brook Apt. 127, Hollandstad, LA 59498",26157,2023-11-23,73670,government leg,1,838.01
15767,Shawn Moreno,"5771 Ashley Brook Apt. 127, Hollandstad, LA 59498",26157,2023-11-23,64717,together system,1,136.24
15767,Shawn Moreno,"5771 Ashley Brook Apt. 127, Hollandstad, LA 59498",26101,2024-05-15,23419,represent which,1,615.92
15767,Shawn Moreno,"5771 Ashley Brook Apt. 127, Hollandstad, LA 59498",20081,2024-02-04,30480,area world,2,919.25
15767,Shawn Moreno,"5771 Ashley Brook Apt. 127, Hollandstad, LA 59498",20081,2024-02-04,84855,fund account,5,216.8
15767,Shawn Moreno,"5771 Ashley Brook Apt. 127, Hollandstad, LA 59498",97650,2024-07-08,23504,may somebody,2,223.91
15767,Shawn Moreno,"5771 Ashley Brook Apt. 127, Hollandstad, LA 59498",97650,2024-07-08,46813,avoid loss,3,58.75
15767,Shawn Moreno,"5771 Ashley Brook Apt. 127, Hollandstad, LA 59498",97650,2024-07-08,4361,follow it,2,328.54
15767,Shawn Moreno,"5771 Ashley Brook Apt. 127, Hollandstad, LA 59498",47323,2023-11-02,79139,administration success,2,378.98
91480,Amy Rios,"1550 Shannon Knolls, East Roseview, ME 99880",43880,2024-10-12,4459,admit measure,3,737.28
91480,Amy Rios,"1550 Shannon Knolls, East Roseview, ME 99880",98968,2023-12-06,78574,pretty little,2,275.46
91480,Amy Rios,"1550 Shannon Knolls, East Roseview, ME 99880",96711,2024-02-24,70166,let candidate,1,337.72
91480,Amy Rios,"1550 Shannon Knolls, East Roseview, ME 99880",70130,2024-05-08,89010,state since,2,773.88
91480,Amy Rios,"1550 Shannon Knolls, East Roseview, ME 99880",70130,2024-05-08,9868,reduce first,1,882.4
91480,Amy Rios,"1550 Shannon Knolls, East Roseview, ME 99880",70130,2024-05-08,67406,threat mission,2,181.57
45276,Daniel Garcia,"87222 Samantha Unions Suite 505, West Ashleychester, MA 82025",23935,2024-03-21,52265,international watch,3,110.68
95371,Kendra Howard,"PSC 6951, Box 8557, APO AE 24065",16759,2024-08-10,87329,worker organization,1,990.26
95371,Kendra Howard,"PSC 6951, Box 8557, APO AE 24065",16759,2024-08-10,88584,law within,4,851.28
95371,Kendra Howard,"PSC 6951, Box 8557, APO AE 24065",53091,2023-12-21,24491,friend senior,1,785.53
95371,Kendra Howard,"PSC 6951, Box 8557, APO AE 24065",29577,2024-04-09,83277,west western,1,882.67
95371,Kendra Howard,"PSC 6951, Box 8557, APO AE 24065",29577,2024-04-09,23419,represent which,2,615.92
95371,Kendra Howard,"PSC 6951, Box 8557, APO AE 24065",20833,2024-10-08,78574,pretty little,4,275.46
95371,Kendra Howard,"PSC 6951, Box 8557, APO AE 24065",20833,2024-10-08,27975,make site,4,254.19
94202,Tristan Zimmerman,"332 Kathy Route Suite 770, Port Emily, NH 67458",22582,2024-04-25,60205,probably character,5,828.78
94202,Tristan Zimmerman,"332 Kathy Route Suite 770, Port Emily, NH 67458",30641,2023-12-16,24491,friend senior,3,785.53
94202,Tristan Zimmerman,"332 Kathy Route Suite 770, Port Emily, NH 67458",30641,2023-12-16,70166,let candidate,2,337.72
34334,Shawn Ramirez,"223 Leach Ports Apt. 819, East Gloriaside, OR 89381",62893,2024-03-06,92810,citizen dream,4,876.79
34334,Shawn Ramirez,"223 Leach Ports Apt. 819, East Gloriaside, OR 89381",62893,2024-03-06,38257,few trade,4,712.15
34334,Shawn Ramirez,"223 Leach Ports Apt. 819, East Gloriaside, OR 89381",62893,2024-03-06,84855,fund account,3,216.8
34334,Shawn Ramirez,"223 Leach Ports Apt. 819, East Gloriaside, OR 89381",64363,2024-07-29,37534,dark few,3,290.77
66268,Brianna Vega,"USCGC Cole, FPO AA 13374",23101,2023-10-22,77235,low nor,3,31.54
66268,Brianna Vega,"USCGC Cole, FPO AA 13374",23101,2023-10-22,29397,level visit,2,346.42
66268,Brianna Vega,"USCGC Cole, FPO AA 13374",39692,2024-06-18,57048,central finish,2,349.0
66268,Brianna Vega,"USCGC Cole, FPO AA 13374",37749,2024-04-13,27041,popular figure,3,483.9
66268,Brianna Vega,"USCGC Cole, FPO AA 13374",8002,2024-02-16,83277,west western,3,882.67
66268,Brianna Vega,"USCGC Cole, FPO AA 13374",8002,2024-02-16,14861,social ahead,4,118.94
66268,Brianna Vega,"USCGC Cole, FPO AA 13374",8002,2024-02-16,91241,Republican police,4,442.29
1979,Timothy Melton,"USCGC Young, FPO AE 16756",72764,2024-06-20,74698,activity both,1,912.19
1979,Timothy Melton,"USCGC Young, FPO AE 16756",72764,2024-06-20,38257,few trade,3,712.15
1979,Timothy Melton,"USCGC Young, FPO AE 16756",72764,2024-06-20,39707,record give,1,271.2
1979,Timothy Melton,"USCGC Young, FPO AE 16756",38625,2024-04-06,23504,may somebody,4,223.91
1979,Timothy Melton,"USCGC Young, FPO AE 16756",38625,2024-04-06,66984,car data,5,115.17
1979,Timothy Melton,"USCGC Young, FPO AE 16756",41518,2024-06-27,25025,mouth key,1,575.89
1979,Timothy Melton,"USCGC Young, FPO AE 16756",41518,2024-06-27,48648,some onto,3,35.31
1979,Timothy Melton,"USCGC Young, FPO AE 16756",41518,2024-06-27,13433,positive after,1,154.64
1979,Timothy Melton,"USCGC Young, FPO AE 16756",48140,2024-02-26,29397,level visit,2,346.42
96574,Deborah Mcclure,"4629 Courtney Cape, Liside, LA 86768",78383,2024-04-18,52265,international watch,3,110.68
96574,Deborah Mcclure,"4629 Courtney Cape, Liside, LA 86768",78383,2024-04-18,70166,let candidate,5,337.72
96574,Deborah Mcclure,"4629 Courtney Cape, Liside, LA 86768",78383,2024-04-18,1025,against return,1,307.44
96574,Deborah Mcclure,"4629 Courtney Cape, Liside, LA 86768",60250,2024-10-17,97994,remain discussion,1,534.48
96574,Deborah Mcclure,"4629 Courtney Cape, Liside, LA 86768",80367,2024-05-29,57048,central finish,5,349.0
96574,Deborah Mcclure,"4629 Courtney Cape, Liside, LA 86768",80367,2024-05-29,66984,car data,2,115.17
96574,Deborah Mcclure,"4629 Courtney Cape, Liside, LA 86768",7498,2024-05-16,89010,state since,1,773.88
45629,Abigail Harper,"2981 Cheryl Port Suite 379, New Leroy, CT 08983",88763,2024-07-18,58821,yard identify,3,399.75
45629,Abigail Harper,"2981 Cheryl Port Suite 379, New Leroy, CT 08983",68106,2024-05-25,99677,game test,4,780.7
45629,Abigail Harper,"2981 Cheryl Port Suite 379, New Leroy, CT 08983",68106,2024-05-25,3436,he pattern,3,504.18
45629,Abigail Harper,"2981 Cheryl Port Suite 379, New Leroy, CT 08983",68106,2024-05-25,93476,subject court,2,378.85
45629,Abigail Harper,"2981 Cheryl Port Suite 379, New Leroy, CT 08983",10532,2024-01-09,5537,why day,1,432.56
45629,Abigail Harper,"2981 Cheryl Port Suite 379, New Leroy, CT 08983",10532,2024-01-09,98176,single similar,3,698.81
45629,Abigail Harper,"2981 Cheryl Port Suite 379, New Leroy, CT 08983",10532,2024-01-09,13189,store daughter,5,150.25
45629,Abigail Harper,"2981 Cheryl Port Suite 379, New Leroy, CT 08983",9614,2024-05-01,9991,each edge,3,185.47
45629,Abigail Harper,"2981 Cheryl Port Suite 379, New Leroy, CT 08983",9614,2024-05-01,31238,church interest,4,54.88
45629,Abigail Harper,"2981 Cheryl Port Suite 379, New Leroy, CT 08983",9614,2024-05-01,9991,each edge,2,185.47
69178,Leon Casey,"70356 Miller Pines, West Micheleport, LA 97915",88884,2024-03-27,89010,state since,4,773.88
69178,Leon Casey,"70356 Miller Pines, West Micheleport, LA 97915",19916,2024-07-02,22733,seat your,4,790.71
